# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2400     1800    1.280e-04      7.85433      0.00000      0.00000      0.00000      0.00000      0.00068      0.00497      0.00000      0.00164      0.00000      0.00000      0.00000      0.00000      0.02257      0.89813      0.00289      0.15705      0.00000      0.00025      0.00000      0.00290      0.11796      3.30846      0.01216      0.68860      0.00000      0.00125      0.00000      0.00000      0.00000      0.00802      0.00000      0.00166      0.01424      0.53623      0.00351      0.08100      0.00000      0.00604      0.00000      0.00081      0.00000      0.03851      0.00000      0.00550      0.03232      0.89878      0.00814      0.14356      0.85647      5.21826      1.77960      5.88843      1.10942      6.99786      0.85647 
    2400     1900    1.280e-04      6.96225      0.00000      0.00000      0.00000      0.00000      0.00387      0.02492      0.00000      0.00008      0.00000      0.00126      0.00000      0.00000      0.00958      1.17696      0.00578      0.24829      0.00000      0.00091      0.00000      0.00000      0.06957      2.64109      0.01558      0.58228      0.00000      0.00000      0.00000      0.00081      0.00000      0.00732      0.00000      0.00487      0.00268      0.37180      0.00348      0.08861      0.00000      0.00164      0.00000      0.00000      0.00000      0.01192      0.00000      0.00412      0.02575      0.80827      0.00337      0.12098      0.72646      4.78018      1.45561      5.15754      1.07825      6.23579      0.72646 
    2400     2000    1.280e-04      6.31078      0.00000      0.00026      0.00000      0.00000      0.00000      0.04199      0.00045      0.01012      0.00000      0.00332      0.00000      0.00000      0.02462      1.67065      0.00816      0.36804      0.00070      0.00000      0.00000      0.00000      0.02684      1.77839      0.00721      0.37580      0.00000      0.00292      0.00000      0.00000      0.00000      0.00367      0.00000      0.01042      0.00848      0.39539      0.00077      0.06130      0.00000      0.00112      0.00000      0.00088      0.00000      0.01728      0.00000      0.00174      0.00471      0.59989      0.00601      0.10351      0.77612      4.31655      1.21811      4.58025      0.95440      5.53466      0.77612 
    2400     2100    1.280e-04      4.56898      0.00000      0.00548      0.00000      0.00000      0.00000      0.06235      0.00388      0.01255      0.00000      0.00937      0.00000      0.00058      0.03124      1.73210      0.00317      0.38323      0.00000      0.00000      0.00000      0.00039      0.01038      0.79312      0.00254      0.15239      0.00000      0.00175      0.00000      0.00000      0.00000      0.01305      0.00059      0.00363      0.00086      0.19536      0.00048      0.04326      0.00000      0.01111      0.00000      0.00209      0.00000      0.02212      0.00000      0.00338      0.01029      0.40678      0.00181      0.08161      0.56804      3.20279      0.79815      3.30537      0.69557      4.00094      0.56804 
    2400     2200    1.280e-04      2.41398      0.00000      0.00176      0.00000      0.00132      0.00656      0.23480      0.00060      0.06149      0.00000      0.01056      0.00000      0.00512      0.01348      0.56261      0.00382      0.12851      0.00000      0.00620      0.00000      0.00093      0.00724      0.54983      0.00000      0.13766      0.00000      0.01276      0.00000      0.00728      0.00000      0.01041      0.00000      0.00206      0.00000      0.14265      0.00000      0.01653      0.00000      0.03246      0.00000      0.00292      0.00000      0.01730      0.00000      0.00692      0.00174      0.18492      0.00000      0.05115      0.19241      1.73248      0.48908      1.79526      0.42631      2.22157      0.19241 
    2500       25    7.680e-05      0.21293      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01458      0.00000      0.00034      0.00000      0.00000      0.00000      0.00000      0.00000      0.10215      0.01058      0.00958      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05359      0.00000      0.00838      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01215      0.00081      0.00075      0.00000      0.00000      0.13723      0.07570      0.19387      0.01906      0.21293      0.00000 
    2500       50    7.680e-05      0.51705      0.00000      0.00000      0.00000      0.00000      0.00085      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00590      0.00000      0.00606      0.00000      0.00000      0.00000      0.00000      0.00000      0.21425      0.00839      0.03778      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13457      0.00280      0.01231      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08946      0.00225      0.00165      0.00000      0.00078      0.27323      0.24304      0.45848      0.05779      0.51627      0.00078 
    2500       75    7.680e-05      0.84903      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01571      0.00106      0.00847      0.00098      0.00000      0.00000      0.00000      0.00000      0.36313      0.01100      0.02529      0.00000      0.00210      0.00000      0.00000      0.00000      0.00559      0.00000      0.00091      0.00000      0.19009      0.00607      0.02760      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16205      0.00748      0.01300      0.00000      0.00850      0.42565      0.41488      0.76429      0.07624      0.84053      0.00850 
    2500      150    7.680e-05      1.60000      0.00000      0.00000      0.00000      0.00000      0.00118      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02986      0.00848      0.00273      0.00000      0.00000      0.00000      0.00000      0.00000      0.72352      0.09591      0.07915      0.00825      0.00142      0.00000      0.00190      0.00000      0.00000      0.00000      0.00000      0.00000      0.29493      0.02573      0.03978      0.00078      0.00000      0.00000      0.00000      0.00025      0.00107      0.00000      0.00000      0.00000      0.21304      0.01232      0.02927      0.00048      0.02993      0.94908      0.62098      1.40746      0.16261      1.57007      0.02993 
    2500     1500    7.680e-05      8.03714      0.00000      0.00000      0.00000      0.00000      0.00000      0.00715      0.00000      0.00670      0.00000      0.00000      0.00000      0.00000      0.01905      0.23336      0.01010      0.08812      0.00000      0.00773      0.00000      0.00000      0.18979      3.80520      0.04396      0.75600      0.00003      0.00044      0.00000      0.00000      0.00000      0.00085      0.00000      0.00000      0.02927      0.57655      0.00280      0.10064      0.00000      0.00060      0.00000      0.00000      0.00062      0.00649      0.00000      0.00116      0.06244      1.03430      0.01043      0.21107      0.83228      5.16716      2.03770      5.97388      1.23098      7.20486      0.83228 
    2500     1600    7.680e-05      8.22077      0.00000      0.00000      0.00000      0.00000      0.00000      0.00110      0.00000      0.00091      0.00000      0.00000      0.00000      0.00000      0.01775      0.34827      0.00630      0.07156      0.00000      0.00427      0.00000      0.00000      0.16596      3.88464      0.06198      0.74582      0.00000      0.00875      0.00000      0.00000      0.00000      0.00102      0.00000      0.00000      0.02466      0.53486      0.00868      0.13324      0.00000      0.00000      0.00000      0.00000      0.00000      0.00482      0.00000      0.00001      0.07429      1.02330      0.01179      0.23136      0.85541      5.30857      2.05679      6.09369      1.27166      7.36535      0.85541 
    2500     1700    7.680e-05      8.28260      0.00000      0.00000      0.00000      0.00000      0.00000      0.00808      0.00000      0.00135      0.00000      0.00000      0.00000      0.00000      0.01424      0.62878      0.00906      0.10731      0.00000      0.00000      0.00000      0.00000      0.13910      3.64493      0.03180      0.82391      0.00000      0.00000      0.00000      0.00000      0.00000      0.00809      0.00000      0.00126      0.01741      0.59758      0.00138      0.12534      0.00000      0.00704      0.00000      0.00051      0.00112      0.00675      0.00000      0.00000      0.02827      0.96222      0.00532      0.18108      0.93067      5.40855      1.94338      6.06361      1.28832      7.35193      0.93067 
    2500     1800    7.680e-05      8.09445      0.00000      0.00000      0.00000      0.00000      0.00066      0.00238      0.00000      0.00150      0.00000      0.00000      0.00000      0.00000      0.01280      0.69358      0.00512      0.13384      0.00000      0.00678      0.00000      0.00000      0.10592      3.50072      0.02320      0.78846      0.00000      0.00000      0.00000      0.00104      0.00000      0.01200      0.00000      0.00000      0.01731      0.54301      0.00124      0.12611      0.00000      0.00392      0.00000      0.00000      0.00000      0.01490      0.00000      0.00457      0.02718      0.96422      0.00964      0.20891      0.88542      5.27497      1.93406      5.90538      1.30365      7.20902      0.88542 
