# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2000     1800    1.010e-03      0.22733      0.00000      0.00000      0.00000      0.00000      0.00079      0.00306      0.00000      0.01197      0.00000      0.00000      0.00000      0.00000      0.00279      0.01197      0.00302      0.05977      0.00000      0.00000      0.00000      0.00000      0.00066      0.02178      0.00873      0.05614      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00097      0.00000      0.01017      0.00000      0.00000      0.00000      0.00073      0.00000      0.00000      0.00000      0.00589      0.00095      0.00000      0.00084      0.02130      0.00577      0.18069      0.04086      0.04298      0.17857      0.22155      0.00577 
    2100       25    5.980e-04      2.06431      0.00000      0.00000      0.00000      0.00000      0.00808      0.00000      0.00042      0.00000      0.00000      0.00000      0.00000      0.00000      0.05803      0.00104      0.01122      0.00000      0.00000      0.00000      0.00000      0.00000      0.99141      0.04630      0.15300      0.00728      0.00062      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.25060      0.01294      0.04101      0.00000      0.00000      0.00000      0.00000      0.00000      0.00477      0.00000      0.00023      0.00000      0.25959      0.01191      0.07300      0.00584      0.12702      1.27678      0.66051      1.64529      0.29200      1.93729      0.12702 
    2100       50    5.980e-04      4.29406      0.00000      0.00000      0.00000      0.00000      0.00651      0.00000      0.00123      0.00000      0.00000      0.00000      0.00000      0.00000      0.11292      0.00100      0.02698      0.00457      0.00000      0.00000      0.00000      0.00000      1.98048      0.07401      0.36025      0.00006      0.00605      0.00000      0.00000      0.00000      0.00074      0.00000      0.00000      0.00000      0.40819      0.01311      0.09930      0.00307      0.00101      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.75461      0.00999      0.12451      0.00101      0.30444      2.56802      1.42160      3.36863      0.62098      3.98962      0.30444 
    2100       75    5.980e-04      6.02629      0.00000      0.00000      0.00000      0.00000      0.02956      0.00000      0.00041      0.00000      0.00000      0.00000      0.00000      0.00000      0.15340      0.00000      0.04748      0.00000      0.00001      0.00000      0.00000      0.00000      2.64024      0.05729      0.57253      0.01303      0.00131      0.00000      0.00069      0.00000      0.00529      0.00000      0.00296      0.00000      0.59188      0.00119      0.09049      0.00165      0.00055      0.00000      0.00000      0.00000      0.00202      0.00000      0.00000      0.00000      0.91867      0.02358      0.22666      0.00591      0.63949      3.51396      1.87284      4.42498      0.96182      5.38679      0.63949 
    2100      150    5.980e-04      7.81713      0.00000      0.00000      0.00000      0.00000      0.00673      0.00000      0.00106      0.00000      0.00000      0.00000      0.00000      0.00000      0.14893      0.00341      0.04893      0.00304      0.00000      0.00000      0.00053      0.00000      3.45768      0.01955      1.01580      0.01290      0.00070      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.56759      0.01368      0.18403      0.01225      0.00145      0.00000      0.00046      0.00000      0.00069      0.00000      0.00403      0.00000      1.02955      0.00703      0.30851      0.00817      0.96043      4.71856      2.13814      5.25699      1.59971      6.85670      0.96043 
    2100     1100    5.980e-04      2.01207      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00681      0.00881      0.01470      0.05917      0.00000      0.00000      0.00000      0.00000      0.25186      0.25983      0.34531      0.59037      0.00000      0.00000      0.00072      0.00000      0.00000      0.00000      0.00000      0.00442      0.02647      0.04058      0.01091      0.07589      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05745      0.02894      0.06181      0.13199      0.03604      1.53685      0.43918      0.68075      1.29528      1.97603      0.03604 
    2100     1200    5.980e-04      1.65466      0.00000      0.00000      0.00000      0.00000      0.00000      0.00084      0.00000      0.00074      0.00000      0.00000      0.00000      0.00000      0.00338      0.02452      0.01417      0.04796      0.00000      0.00000      0.00000      0.00000      0.10864      0.18848      0.22422      0.65622      0.00000      0.00000      0.00000      0.00205      0.00000      0.00000      0.00000      0.00371      0.00817      0.02930      0.02154      0.07273      0.00000      0.00118      0.00000      0.00084      0.00000      0.00000      0.00000      0.00000      0.03438      0.03558      0.03489      0.11168      0.02945      1.26917      0.35604      0.43446      1.19075      1.62521      0.02945 
    2100     1300    5.980e-04      1.34385      0.00000      0.00000      0.00000      0.00000      0.00000      0.00048      0.00194      0.00100      0.00000      0.00000      0.00000      0.00000      0.00071      0.00869      0.01504      0.04720      0.00000      0.00000      0.00000      0.00000      0.10081      0.13263      0.14996      0.52745      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02437      0.01436      0.01474      0.07095      0.00000      0.00000      0.00000      0.00058      0.00000      0.00000      0.00000      0.00000      0.00929      0.04308      0.03861      0.09956      0.04239      0.98590      0.31556      0.33442      0.96705      1.30147      0.04239 
    2100     1400    5.980e-04      1.24752      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01313      0.01384      0.00723      0.06130      0.00000      0.00000      0.00000      0.00000      0.10359      0.16990      0.11445      0.48066      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00507      0.01398      0.01452      0.00170      0.05439      0.00000      0.00000      0.00000      0.00000      0.00111      0.00000      0.00000      0.00000      0.00440      0.04412      0.01277      0.10196      0.02939      0.96411      0.25402      0.37859      0.83953      1.21813      0.02939 
    2100     1500    5.980e-04      1.10353      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00399      0.03086      0.01375      0.09178      0.00000      0.00000      0.00000      0.00000      0.07678      0.12230      0.08851      0.43065      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00744      0.01697      0.00818      0.03597      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00178      0.00581      0.01752      0.02454      0.10460      0.02212      0.85860      0.22282      0.28167      0.79975      1.08142      0.02212 
    2100     1600    5.980e-04      0.86890      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00137      0.00000      0.00000      0.00000      0.00000      0.00197      0.02761      0.01085      0.11631      0.00000      0.00000      0.00000      0.00091      0.02614      0.10323      0.05552      0.31850      0.00000      0.00130      0.00000      0.00000      0.00000      0.00553      0.00000      0.00000      0.00200      0.00276      0.00830      0.05741      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00065      0.00902      0.02543      0.00770      0.06039      0.02600      0.66241      0.18049      0.20499      0.63791      0.84290      0.02600 
    2100     1700    5.980e-04      0.77350      0.00000      0.00000      0.00000      0.00000      0.00000      0.00235      0.00000      0.00130      0.00000      0.00000      0.00000      0.00060      0.01105      0.03898      0.01527      0.14561      0.00000      0.00000      0.00000      0.00000      0.02149      0.09736      0.02632      0.22545      0.00000      0.00122      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00146      0.02689      0.00289      0.05465      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00061      0.00246      0.01203      0.00746      0.05389      0.02416      0.58579      0.16355      0.21529      0.53405      0.74934      0.02416 
    2100     1800    5.980e-04      0.55505      0.00000      0.00000      0.00000      0.00000      0.00047      0.00000      0.00073      0.00435      0.00000      0.00000      0.00000      0.00000      0.02438      0.04371      0.01140      0.16476      0.00000      0.00086      0.00000      0.00088      0.01502      0.02642      0.00416      0.09865      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00054      0.02227      0.00552      0.04018      0.00000      0.00000      0.00000      0.00000      0.00053      0.00000      0.00052      0.00034      0.00596      0.02313      0.00463      0.03837      0.01727      0.39580      0.14198      0.16330      0.37448      0.53778      0.01727 
