# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1300     1050    8.870e-04      6.19020      0.00000      0.01943      0.00000      0.00000      0.02802      0.27682      0.00369      0.06899      0.00455      0.03743      0.00351      0.00434      0.21151      1.46683      0.02161      0.29496      0.00000      0.01359      0.00000      0.00000      0.21974      1.12352      0.03928      0.23937      0.00000      0.00000      0.00000      0.00300      0.00453      0.00376      0.00000      0.00444      0.02435      0.23346      0.00180      0.04497      0.00000      0.00345      0.00000      0.00000      0.00660      0.01422      0.00000      0.00000      0.03802      0.36886      0.00582      0.07018      1.28556      4.07718      0.82746      4.09868      0.80596      4.90464      1.28556 
    1300     1100    8.870e-04      3.29579      0.00000      0.00000      0.00000      0.00000      0.00376      0.13162      0.00000      0.02777      0.00000      0.01865      0.00000      0.00859      0.09060      0.78635      0.02170      0.18721      0.00000      0.00636      0.00000      0.00462      0.07178      0.51911      0.00723      0.08188      0.00000      0.00369      0.00000      0.00000      0.00216      0.01359      0.00000      0.00601      0.02593      0.20037      0.00000      0.03540      0.00000      0.02775      0.00000      0.00328      0.00354      0.01914      0.00000      0.00564      0.02824      0.29042      0.00347      0.05896      0.60098      1.96721      0.72759      2.24307      0.45174      2.69481      0.60098 
    1300     1117    8.870e-04      2.37419      0.00000      0.01320      0.00000      0.00000      0.00961      0.11973      0.00466      0.00666      0.00976      0.01506      0.00326      0.00307      0.07412      0.53594      0.01666      0.10767      0.00000      0.00398      0.00000      0.00000      0.04455      0.42159      0.00225      0.10546      0.00817      0.01785      0.00000      0.00000      0.00000      0.00383      0.00000      0.00000      0.00000      0.13023      0.00082      0.02048      0.00000      0.01173      0.00000      0.01236      0.00000      0.01376      0.00159      0.00307      0.01673      0.18095      0.00790      0.02103      0.42648      1.49722      0.45049      1.63078      0.31693      1.94771      0.42648 
    1300     1133    8.870e-04      2.93097      0.00000      0.01363      0.00000      0.01025      0.00790      0.16948      0.00293      0.03874      0.00000      0.01977      0.00000      0.00944      0.06865      0.68347      0.01378      0.12830      0.00000      0.01940      0.00000      0.00145      0.05538      0.53120      0.00393      0.12076      0.00000      0.00784      0.00000      0.00247      0.00000      0.00345      0.00000      0.00000      0.02916      0.12338      0.00177      0.02159      0.00268      0.01710      0.00000      0.00217      0.00000      0.00587      0.00000      0.00405      0.01787      0.16676      0.00000      0.04553      0.58080      1.89848      0.45169      1.94301      0.40716      2.35017      0.58080 
    1300     1150    8.870e-04      3.17158      0.01902      0.03972      0.00013      0.01062      0.04882      0.33233      0.00748      0.05277      0.00624      0.00886      0.00000      0.00562      0.05322      0.53283      0.00315      0.09742      0.00782      0.03161      0.00000      0.01479      0.04312      0.63551      0.01907      0.14552      0.00000      0.00858      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02017      0.12167      0.00000      0.02607      0.00000      0.02547      0.00000      0.00171      0.00000      0.00820      0.00000      0.00000      0.01453      0.15817      0.00212      0.01836      0.65085      2.11568      0.40504      2.11590      0.40482      2.52073      0.65085 
    1300     1200    8.870e-04      2.78504      0.00477      0.07019      0.00000      0.00970      0.04570      0.50929      0.00446      0.12121      0.00196      0.00513      0.00000      0.00330      0.00976      0.12805      0.00973      0.02947      0.01230      0.02424      0.00000      0.01414      0.05914      0.70767      0.00822      0.12802      0.00000      0.00863      0.00000      0.00564      0.00000      0.00000      0.00000      0.00000      0.01271      0.09679      0.00000      0.01099      0.00000      0.01183      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01002      0.13055      0.00211      0.01902      0.57032      1.90644      0.30829      1.84872      0.36600      2.21472      0.57032 
    1300     1215    8.870e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1350        1    6.460e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1350       50    6.460e-04      0.41126      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01599      0.00000      0.00001      0.00000      0.09815      0.01082      0.01766      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.18347      0.00393      0.01107      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05112      0.00000      0.00994      0.00000      0.00908      0.14264      0.25954      0.36349      0.03868      0.40218      0.00908 
    1350      100    6.460e-04      0.99630      0.00130      0.00000      0.00316      0.00000      0.00643      0.00000      0.00000      0.00000      0.00000      0.00000      0.00348      0.00000      0.02798      0.00000      0.00000      0.00000      0.02393      0.00000      0.00383      0.00000      0.32700      0.00295      0.03825      0.00000      0.00455      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.33498      0.00329      0.02480      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08683      0.00000      0.00760      0.00000      0.09595      0.43829      0.46206      0.81924      0.08111      0.90035      0.09595 
    1350      150    6.460e-04      1.65976      0.00310      0.00000      0.00116      0.00000      0.00819      0.00000      0.00000      0.00000      0.00001      0.00000      0.00000      0.00000      0.05169      0.01119      0.00000      0.00000      0.06884      0.00000      0.00531      0.00000      0.62997      0.01139      0.08414      0.00000      0.00341      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.39505      0.00641      0.03790      0.00523      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17486      0.00348      0.03223      0.00000      0.12620      0.87499      0.65857      1.36759      0.16597      1.53356      0.12620 
    1350      200    6.460e-04      2.39906      0.00458      0.00000      0.00000      0.00000      0.01613      0.00000      0.00334      0.00000      0.00000      0.00000      0.00000      0.00000      0.04452      0.00000      0.01857      0.00000      0.06544      0.00073      0.00486      0.00000      1.00145      0.04490      0.17548      0.00248      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.45978      0.02103      0.06676      0.00000      0.00000      0.00000      0.00000      0.00000      0.00064      0.00000      0.00000      0.00000      0.22399      0.00000      0.03422      0.00000      0.21017      1.38248      0.80642      1.88319      0.30570      2.18889      0.21017 
    1350      250    6.460e-04      3.05396      0.00331      0.00000      0.00000      0.00000      0.00714      0.00779      0.00888      0.00000      0.00245      0.01108      0.00000      0.00096      0.07367      0.01076      0.01071      0.00217      0.07127      0.00953      0.00891      0.00313      1.30023      0.08821      0.20088      0.02819      0.00000      0.00000      0.00000      0.00000      0.00384      0.00000      0.00000      0.00000      0.41889      0.02064      0.07930      0.00000      0.00000      0.00000      0.00000      0.00351      0.00000      0.00000      0.00000      0.00000      0.28832      0.01712      0.04614      0.00000      0.32693      1.84926      0.87776      2.33424      0.39279      2.72702      0.32693 
    1350      300    6.460e-04      3.71863      0.00000      0.00669      0.00000      0.00176      0.02500      0.00663      0.00337      0.00000      0.00147      0.00000      0.00000      0.00000      0.11688      0.03273      0.01548      0.00537      0.05223      0.03164      0.01473      0.00942      1.44261      0.22693      0.21860      0.04567      0.00000      0.00003      0.00000      0.00000      0.00000      0.00294      0.00000      0.00000      0.43997      0.07098      0.05351      0.01928      0.00421      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20889      0.04097      0.07542      0.01367      0.53152      2.25722      0.92988      2.71082      0.47629      3.18711      0.53152 
